food_id,food_name,calories,protein,fat,carbs,fiber,sugar,sodium
780,Stuffed bittergourd (dry) (Bharwa karela),217.6478729,1.28692615,22.38420105,2.489490032,2.5,3.0,519.2879028
781,Cauliflower potato canjee,16.78920937,0.570074737,0.392489195,2.633897066,1.0,8.0,35.57506943
782,Creamed spinach,96.91499329,5.184081554,6.390686989,4.442425728,2.5,3.0,156.0212097
783,Mango milkshake with ice cream (Aam milkshake ice cream ke saath),68.35029602,1.930588245,2.798235416,9.180588722,0.2,5.0,16.63647079
784,Pineapple milkshake with ice cream (Ananas milkshake ice cream ke saath),68.49088287,1.928235292,2.752352953,9.326470375,0.2,5.0,16.64705849
785,Orange milkshake with ice cream (Narangi milkshake ice cream ke saath),67.8160553,1.94941175,2.748823643,9.149999619,0.2,5.0,16.65176392
786,Woodapple juice (Bel ka sharbat),34.1768837,0.629222035,0.69886148,6.509658337,0.2,5.0,127.4478912
787,Sattu drink,23.37742615,0.564804971,0.139170051,5.155844212,0.2,5.0,12.64640236
788,Apple and honey sorbet (Seb aur shehad ka sharbat),121.2970734,0.153371826,0.288591206,30.74224091,1.8,10.0,1.972909927
789,Thandai,101.1769028,3.591483593,5.887108326,9.132845879,1.0,8.0,22.6905632
790,Cucumber sharbat (Kheere ka sharbat),27.28394127,0.2591241,0.05839416,6.635036469,2.5,3.0,2.565693378
791,Apple oats chia seed smoothie,85.64489746,3.491137743,2.476324558,13.07034206,1.8,10.0,32.02052689
792,Nannari sharbat,88.7898407,0.010403587,0.00941704,23.62394714,1.0,8.0,1.1588341
793,Semolina milk drink (Thari kanji),44.16222,0.983571589,1.363272786,6.925323486,0.2,5.0,11.94784546
794,Saffron milk (Kesariya doodh),102.1810379,3.168829679,4.568993568,12.64350319,0.0,5.0,23.69136047
795,Black rice kheer (Chak-hao kheer),147.9367676,4.366131783,4.905136585,22.93030548,1.0,8.0,25.76814651
796,Coconut kheer (Nariyal ki kheer),162.6124878,3.397630215,10.54665947,14.42290211,1.0,8.0,45.97288895
797,Apple sago payasam (Seb aur sabudana ki kheer),136.5031738,3.130678177,7.660542011,14.4032402,1.8,10.0,39.44808578
798,Kesari bath,244.568512,2.395093441,12.58508778,31.38280296,1.0,8.0,1.704179049
799,Putharekulu,318.3032532,3.657009363,7.554205894,59.6074791,1.0,8.0,2.672897339
800,Mango malpua,334.6436462,1.649475694,30.67110443,12.84154034,1.8,10.0,1.887982368
801,Mango vanilla custard,147.6310425,3.430332184,7.043948174,18.40708542,1.8,10.0,30.11922455
802,Kiwi granola pudding,280.9878235,5.600944519,15.35951328,32.33153534,1.0,8.0,59.214077
803,Oats burfi,425.1870728,8.886306763,17.26929474,62.46829605,1.0,8.0,8.147344589
804,Lotus seed halwa (Kamal gattay ka halwa),370.5499573,7.790459633,20.68815994,39.56206894,1.0,8.0,3.056666613
805,Amaranth ladoo (Rajgira ladoo),454.1483154,10.11602783,22.70226479,51.32711792,1.0,8.0,7.507246971
806,Chhena poda,344.5653076,13.68433857,17.94010735,33.63724899,1.0,8.0,13.00288391
807,Sweet couscous dessert,196.1999512,3.813441992,7.691786289,29.69262314,1.0,8.0,4.219362259
808,Sweetened yogurt (Shrikhand),107.1770248,5.273591518,2.893601418,16.01608849,1.0,8.0,73.6071167
809,Thickened sweetened milk (Rabri),102.7945557,3.515490055,5.349130154,10.54564285,0.0,5.0,23.91716194
810,Gram flour halwa (Besan halwa),276.788269,5.875225544,17.2972374,25.77559471,1.0,8.0,15.39673996
811,Prawn sandwich,169.6452789,10.36061382,9.273684502,11.89168835,1.0,8.0,213.3822327
812,Watercress sandwich,229.4174652,5.168360233,11.47136307,28.03233147,1.0,8.0,407.4378662
813,Fish sandwich,150.1970215,4.724906445,10.36821556,10.08899307,1.0,8.0,161.8834991
814,Kidney bean sandwich with cottage cheese,176.6407928,9.845356941,6.842348099,18.8597393,0.0,5.0,97.9723587
815,Finger millet biscuit (Ragi biscuit),458.5638428,4.028277397,25.79488754,52.69028854,1.0,8.0,98.2363205
816,Buttermilk biscuit,322.5440063,5.761795521,17.50107765,34.92733383,0.0,5.0,323.7446289
817,Lemon cookies,394.4773254,5.627497196,23.01546288,42.18605042,1.0,8.0,84.71309662
818,Sweet potato biscuit (Shakarkand ke biscuit),296.3977051,5.135400295,13.30837631,38.13307571,1.0,8.0,339.5809021
819,Raspberry shortbread cookies,441.1209717,2.996098995,21.25103951,61.24797058,3.0,1.0,6.063912392
820,Pumpkin cookies,218.3952942,2.514229298,3.930473566,44.69233704,2.5,3.0,51.49332809
821,Greenpea cookies,159.41716,6.528696537,4.243386269,23.07396507,1.0,8.0,229.8954315
822,Sunflower cookies,520.62323,9.489830971,36.28184891,40.06427765,1.0,8.0,181.6805267
823,Cardamom cookies (Elaichi cookies),400.4893494,5.098627567,19.11948776,53.99033737,1.0,8.0,98.45236969
824,Hazelnut cookies,493.3157654,6.248396397,34.97259521,39.43731689,1.0,8.0,81.05500793
825,Milk cookies,459.4341736,10.49376774,24.96055031,48.42818451,0.0,5.0,156.526062
826,Cranberry cookies,272.4824219,3.921614885,12.66115761,36.39063263,1.0,8.0,58.25324249
827,Olive biscuit,438.2898865,3.203382492,23.7471981,55.0072403,1.0,8.0,120.1006317
828,Tutti fruitti biscuit,420.7821655,5.205924511,17.89810371,53.1223526,1.0,8.0,93.11205292
829,Peach blueberry preserves,177.3811493,0.525161684,0.201228976,45.76397324,1.0,8.0,2.808085442
830,Pear preserves (Naashpati ka murabba),101.2390366,0.25108555,0.186427027,25.66578484,1.0,8.0,2.099381685
831,Starfruit preserves,128.9264679,0.241846159,0.117230773,33.62123108,1.0,8.0,2.062769175
832,Gooseberry pickle (Amla ka achaar),278.5849609,1.546324253,27.60933495,7.612276554,5.0,0.5,86.38018799
833,Lotus stem pickle (Kamal kakdi ka achar),102.6907425,1.442939281,1.599666834,20.07059479,5.0,0.5,181.8314819
834,Date pickle (Khajoor ka achaar),182.2870636,1.677213907,4.205400467,34.66094971,5.0,0.5,138.861618
835,Garlic pickle (Lahasun ka achar),413.6179504,3.72205019,39.88408279,9.75361824,5.0,0.5,269.1232605
836,Fermented bamboo shoot pickle (Mesu pickle),59.83161545,1.579357862,5.591376305,1.732477188,5.0,0.5,161.3078918
837,Sweet peach pickle (Aadoo ka achaar),144.6351166,0.461739153,0.204285711,37.00967407,5.0,0.5,33.03649139
838,Pickled mustard greens,13.1212635,1.509100437,0.222531214,1.050902486,5.0,0.5,242.3576508
839,Small onion pickle,16.86478424,1.647102475,0.639375925,2.763744354,5.0,0.5,249.4799347
840,Green tomato pickle (Haray tamatar ka achaar),193.2611084,1.234905601,19.67260933,2.86610055,2.5,3.0,159.1754456
841,Pickled cabbage,13.69366837,0.390840292,0.136494234,2.561001301,5.0,0.5,121.3872375
842,Coconut pickle (Nariyal ka aachar),517.2561646,3.022852898,51.71007538,11.5336237,5.0,0.5,176.5425415
843,Potato pickle (Aloo ka achaar),369.139679,2.073549271,36.4563179,7.865382671,5.0,0.5,213.7332611
844,Mango murabba candy,293.3459778,0.268157899,0.052982457,77.31713867,1.8,10.0,13.70661354
845,Afghani chicken,151.5129547,15.66301727,9.069842339,1.946258187,0.0,0.0,87.01526642
846,Fish orly,563.6999512,5.872488499,58.18387222,4.266434193,1.0,8.0,136.3687897
847,Hariyali Fish Tikka,150.2369995,14.00955868,9.40571785,2.205204487,1.0,8.0,100.4498596
848,Chicken manchurian,142.3379822,9.533809662,11.95836258,6.062744617,0.0,0.0,2414.770752
849,Handi chicken,166.0196533,12.32255554,12.46326733,1.494889498,0.0,0.0,75.64471436
850,Lemon chicken,169.7891235,20.19827271,9.655328751,0.550736547,0.0,0.0,79.93492126
851,Lemon butter fish,160.2456818,16.3831501,10.25856304,0.753724992,1.0,8.0,187.7243042
852,Baked eggs in tomato sauce,80.04957581,4.919628143,5.224381924,3.776437044,2.5,3.0,188.2070618
853,Egg in a pepper,128.7807617,12.64299011,8.675842285,0.172542959,0.0,0.0,183.8918915
854,Spinach mushroom scrambled egg (Palak mushroom bhurji),158.8451691,13.27927017,11.5103178,0.587793052,2.5,3.0,227.9697723
855,Corn omelette/omlet,166.927597,11.37124825,12.8928833,1.570411801,1.0,8.0,166.4157562
856,Cajun chicken,184.9423065,12.6915369,13.98684311,1.943179131,0.0,0.0,1740.131104
857,Paaner do pyaza,127.7047806,4.215830326,10.87014675,3.406281948,1.0,8.0,160.6638489
858,Cabbage manchurian (Pattagobhi manchurian),224.262619,0.636036038,22.48483849,4.848986626,1.0,8.0,75.01637268
859,Gobi 65,278.2931519,0.561301827,29.10973167,3.592367887,1.0,8.0,69.21685791
860,Paneer lababdar,105.47612,3.983811855,8.464692116,3.367576361,0.0,5.0,142.4509277
861,Roasted cauliflower steak,78.67541504,2.047660112,6.697648525,2.024610043,0.2,5.0,120.1899414
862,Sauteed radishes with green beans,94.32460022,2.413181067,6.608610153,6.036933899,2.5,3.0,65.09905243
863,Garlic chutney/Poondu chutney (Lahasun ki chutney),255.5080566,3.336231232,17.55177307,20.43686295,5.0,0.5,177.6210022
864,Schezwan chutney,205.1857452,3.325997353,17.72203445,10.79157162,5.0,0.5,486.2670898
865,Onion chutney (Pyaaz ki chutney/Vengaya chutney),143.9380951,2.969444036,8.380476952,13.51984119,5.0,0.5,256.8927612
866,Dates chutney (Khajoor ki chutney),103.5724411,1.068406582,1.122378111,21.69153214,1.8,10.0,76.7681427
867,Chicken salad,338.1940613,15.3279047,30.25654793,1.302894711,0.0,0.0,50.61740875
868,Macaroni salad,262.1925964,5.015699863,17.78233719,21.62845039,1.0,8.0,163.9891052
869,Cabbage raita (Pattagobhi raita),84.83695984,3.244428158,5.759586334,5.24712038,1.0,8.0,125.3130493
870,Pomegranate raita (Anaar ka raita),72.64450836,4.04769516,3.238284111,7.151958466,1.0,8.0,195.1832123
871,Onion raita (Pyaaz ka raita),71.55741119,4.855399609,2.425239563,7.862971306,1.0,8.0,189.964859
872,Green chilli raita (Hari mirch ka raita),77.12936401,5.578923225,2.924408913,7.660936832,1.0,8.0,161.3138885
873,Kale salad,177.7139435,4.855113506,15.32857895,5.006325245,1.0,8.0,292.0355835
874,Spinach and paneer souffle,186.1947327,7.561341286,13.49350357,9.64064312,2.5,3.0,434.684967
875,Masala souffle,123.5146484,6.383276463,7.365000248,8.020496368,5.0,0.5,131.1410828
876,Chicken and cheese souffle,182.354248,9.068145752,14.73824787,3.466061354,0.0,5.0,120.931282
877,Tamarind chutney (Chintapandu pachadi/Puli chutney),109.1476135,0.877680361,0.483513981,25.06587791,5.0,0.5,75.60948944
878,Pav bhaji masala,230.4664001,9.129295349,10.96440506,29.14894295,5.0,0.5,1814.664063
879,Green chutney,79.41742706,5.423238754,1.60462451,10.00816059,5.0,0.5,262.8096313
880,Sago khitchdi/khichri (Sabudana khitchdi/khichri),187.1644745,2.721275806,10.10128021,22.41380119,1.0,8.0,100.2611237
881,Gram flour chilla/cheela (Besan chilla/cheela),135.9300995,7.80244112,2.852105141,21.02887726,1.0,8.0,135.572052
882,Vegetable namkeen jave,112.2306061,2.930877924,2.506016016,18.97719955,1.0,8.0,32.12855911
883,Khakhra,178.4959717,4.775326252,5.319165707,27.6625843,1.0,8.0,184.1575317
884,Moong bean dosa (Pesarattu),285.9556885,12.31849289,11.6653614,31.90605545,4.0,1.0,61.35676193
885,Methi thepla,346.1560974,8.98003006,15.94541931,41.3390274,1.0,8.0,543.2669678
886,Rice puttu (Ari puttu),81.98186493,1.260176182,3.125922441,11.82147121,1.0,8.0,48.28279114
887,Buckwheat pancake (Khura),263.2983093,2.907422304,16.43284988,27.2772541,1.0,8.0,69.97177887
888,Quinoa khichdi/khichri,64.01083374,3.178802013,1.591099739,8.831241608,3.0,1.0,69.64347839
889,Khakhra chaat,358.6632996,4.523999691,30.64789963,16.64234352,1.0,8.0,102.7836838
890,Banana appam,469.8054504,1.167886376,42.52759171,20.05764961,1.8,10.0,20.13526535
891,Veg manchurian,585.6408081,0.88936609,61.65210724,6.818906784,1.0,8.0,65.31265259
892,Pav bhaji,96.52545929,2.660388708,4.317642689,11.99301147,1.0,8.0,163.8937836
893,Rice murukku,593.9899902,5.414796352,48.22484207,33.29295731,1.0,8.0,63.31344604
894,Bhel puri,509.8869629,3.517511129,47.91156769,16.46770859,1.0,8.0,93.97743225
895,Semolina dhokla (Suji/Rava dhokla),194.9146881,5.435585976,5.201395988,30.86497879,1.0,8.0,443.3886414
896,Spicy corn chaat,479.7990723,4.60701704,46.55184174,11.44692039,1.0,8.0,86.49972534
897,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),597.7876587,2.340938568,54.40557861,24.0022831,1.0,8.0,46.39432907
898,Banana chips (Kele ke chips),665.6660767,0.366837859,70.4563446,7.32208395,1.8,10.0,86.86720276
899,Wheat cake,314.6291809,4.789560318,14.95045853,41.13339615,1.0,8.0,82.96202087
900,Mango cheesecake,152.4585571,2.388442755,7.303961277,20.06123161,1.8,10.0,107.1234283
901,Carrot cake (Gajar ka cake),255.5870667,5.599839687,10.27002525,35.98424149,2.5,3.0,158.7399902
902,Semolina cake (Suji/Rava cake),374.1404419,6.581261635,25.17984962,31.32412338,1.0,8.0,91.36019135
903,Finger millet cake (Ragi cake),279.4615173,3.955877066,12.26690483,38.93222427,1.0,8.0,98.26153564
904,Honey cake,333.5932007,3.077659369,14.70284176,49.04077911,1.0,8.0,72.55387878
905,Almond cardamom cake (Badam elaichi cake),356.3479614,7.177490234,21.35575867,34.53158188,1.0,8.0,155.3731384
906,Tutti frutti cake,347.7215881,4.490680695,12.68225193,52.93681335,1.0,8.0,106.3582687
907,Ham and Bean soup,96.04189301,10.6073904,4.150700569,4.176568985,1.0,8.0,378.1440125
908,Whey soup,68.91048431,3.454710484,3.337767124,6.259196281,1.0,8.0,87.07501984
909,Bottle gourd soup (Ghiya/Lauki soup),23.0481739,0.453706115,1.794617891,1.160897374,2.5,3.0,53.80567932
910,Baked potato soup,147.054245,5.732051373,11.20816231,5.851165295,1.0,8.0,268.6924744
911,Pumpkin soup,40.04545212,0.470094204,3.201167107,2.076231241,2.5,3.0,45.49728394
912,Sweet corn soup,32.24575806,0.990304649,1.632310152,3.56477809,1.0,8.0,22.35059929
913,Paneer soup,47.85079575,3.221964836,2.800728559,2.424072742,0.0,5.0,68.03220367
914,Curried Cauliflower soup,37.32324219,6.715078354,9.773260117,3.116885424,1.0,8.0,7311.438477
915,Millet soup,55.99332428,11.26297188,12.56999397,8.220386505,1.0,8.0,10918.83105
916,Lemon coriander soup,108.0622864,2.268291235,6.258704662,10.31631851,1.0,8.0,219.1745453
917,Garlic soup,194.8583832,2.383541584,17.61923599,6.985138893,1.0,8.0,179.2552032
918,Dal makhani,74.04019928,3.315167904,3.063302994,7.959490299,4.0,1.0,41.84509277
919,Dalma,118.9263687,4.908376217,4.584093094,15.04275608,4.0,1.0,49.35309219
920,Split bengal gram dal (Channa dal),99.67116547,4.151535988,4.622377872,9.99417305,4.0,1.0,46.39890289
921,Horsegram dal (Kulthi dal),55.64741135,2.909368515,1.134617567,8.206653595,4.0,1.0,63.62846756
922,Panchmel dal,111.2224503,4.625019073,5.355630398,10.70892429,4.0,1.0,79.46160126
923,Dal dhokli,68.73714447,2.957137108,2.470521688,8.545230865,4.0,1.0,37.53384018
924,Gujarati handvo,207.089447,8.239668846,4.800895214,31.85533142,1.0,8.0,308.5463562
925,Sev (Omapodi/Karapusa),609.1427612,5.116390705,60.07641602,12.86995125,1.0,8.0,53.18865204
926,Papdi,708.9610596,1.82946384,72.11148071,12.89332867,1.0,8.0,28.9093914
927,Jowar dosa,294.3470154,8.503503799,10.27633286,40.5322113,1.0,8.0,97.24539948
928,Bread roll,435.4561157,2.854646206,40.24937439,16.11751175,3.0,1.0,139.3428192
929,Soya seekh kebab,115.0494156,5.395382404,5.878253937,10.00042725,1.0,8.0,92.24635315
930,Classic seasoned black beans,28.77848244,8.007211685,8.283315659,7.65642643,0.2,5.0,7989.073242
931,Maa chaane ki dal,344.6657104,19.80025482,9.50415802,43.10886002,4.0,1.0,43.30547714
932,Garlic chickpea soup (Lahasun aur chane ka shoraba),89.53046417,4.447682381,2.014414072,13.91794777,1.0,8.0,79.73258972
933,White sauce (thin),115.1687393,3.312936544,8.407753944,6.578080654,0.5,10.0,23.91239929
934,White sauce (medium),151.2744141,3.358149529,11.7624197,7.977153301,0.5,10.0,22.59060478
935,White sauce (thick),209.6938629,3.431304216,17.19031143,10.24086952,0.5,10.0,20.45192528
936,Cheese sauce,194.7616425,7.683526516,15.12477303,7.081819534,0.0,5.0,317.3780823
937,Egg sauce,146.8530121,5.967252254,11.07885933,5.879554272,0.0,0.0,51.53563309
938,Mushroom sauce,137.5635681,3.393797398,10.5061388,7.31291151,0.5,10.0,20.94354439
939,Mustard sauce,158.583725,3.978958368,12.17409706,8.286389351,0.5,10.0,22.16305542
940,Brown sauce,109.1757507,11.92262077,23.67331123,5.378172398,0.5,10.0,14174.59473
941,Classic italian pasta,42.11999893,0.572342455,2.453221083,4.402204037,0.2,5.0,49.03543472
942,Pasta spinach sauce,85.46442413,1.7649436,7.896272182,1.760134578,2.5,3.0,115.7854691
943,Pasta cheese sauce,149.2631836,4.331730366,10.84160328,9.002586365,0.0,5.0,255.9509583
944,Mayonnaise,774.8582153,1.864965916,84.52489471,1.649387836,1.0,8.0,272.8899231
945,Low calorie quick mayonnaise,242.8914185,1.405886889,24.35017395,4.711345196,1.0,8.0,165.9416809
946,Thousand island dressing,407.8734131,1.365555525,42.86518478,4.49444437,1.0,8.0,946.0992432
947,Curd dip,79.95415497,5.043828964,3.35873723,7.948309898,0.0,5.0,301.0673828
948,Short crust pastry,422.0952759,6.105966568,23.97708893,44.71599197,1.0,8.0,97.19713593
949,Choux pastry,222.370224,5.551392555,14.95645523,16.19544411,1.0,8.0,132.2815247
950,Flaky pastry,443.9402771,4.687782764,31.9864254,33.60633469,1.0,8.0,178.5248871
951,Sponge cake,253.7711487,9.18437767,4.74159193,44.63233948,1.0,8.0,64.60696411
952,Glace icing,323.5146179,0.005616439,0.010273973,86.31465912,1.0,8.0,9.879589081
953,Royal icing,332.5834351,1.739505887,0.018705882,86.52952576,1.0,8.0,36.49893951
954,American frosting,257.5739441,1.053740144,0.008501071,67.4766922,1.0,8.0,19.330513
955,Gum icing,223.0704193,5.94366169,0.0,53.18873215,1.0,8.0,29.32394409
956,Channa murmura premix,339.0922241,10.58699989,3.276000023,72.58899689,1.0,8.0,206.2829895
957,Cracked wheat and green gram dal premix (Dalia moong dal premix),362.1578064,15.89099979,5.108000278,64.74500275,4.0,1.0,3.249000072
958,Rice flakes and roasted channa,333.4039917,10.56599998,2.940000057,71.93799591,3.0,1.0,205.5059967
959,Spinach soup in milk,56.72266388,2.886666775,3.200000048,3.976666689,2.5,3.0,31.1566658
960,Vegetable soup,55.20608139,2.217254877,1.550196171,7.601568699,1.0,8.0,170.6784363
961,Mashed banana with milk,95.43451691,2.506451607,2.993548393,14.62258053,1.8,10.0,16.99032211
962,Poha with curd (Poha aur dahi),173.3245697,6.011369705,4.653630257,26.72342491,0.0,5.0,325.0658264
963,Potato with curd,73.1800766,3.191235065,1.332669377,12.00597572,0.0,5.0,190.9023895
964,Sweet wheat porridge (Sweet dalia),140.6630554,5.114999771,2.793888807,23.7677784,3.0,1.0,24.62666702
965,Vegetable khichdi/khichri,143.1654968,5.610701084,4.525830269,19.57269287,3.0,1.0,193.554245
966,Moong dal mixture,158.8357544,4.620810986,1.00297296,33.92567444,4.0,1.0,29.59594536
967,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),167.4530334,7.556560993,5.515837193,22.34886932,3.0,1.0,224.9452515
968,Stewed apple,91.9308548,0.165714279,0.365714282,22.49142838,1.8,10.0,1.531428576
969,Lemon squash (Nimbu ka squash),184.5585938,0.153798833,0.061519533,48.87726974,0.2,5.0,15.01076603
970,Orange squash (Santre ka squash),193.2586823,0.215318367,0.039987694,50.88280487,0.2,5.0,14.84773922
971,Lichi squash,198.3312836,0.30452168,0.079975389,51.95632172,0.2,5.0,14.56167316
972,Mango squash (Aam ka squash),194.6554871,0.166102737,0.169178709,50.96278,0.2,5.0,14.80775166
973,Pineapple squash (Ananas ka squash),195.0230713,0.159950778,0.049215626,51.34420013,0.2,5.0,14.83543491
974,Lemon and ginger squash (Nimbu aur adrak ka squash),170.3428955,0.543836892,0.209937021,44.06078339,0.2,5.0,16.19114304
975,Apple jam (Seb ka murabba),188.789505,0.144999996,0.319999993,48.55500031,1.8,10.0,2.714999914
976,Plum jam (Aloo bukhara jam),178.8855743,0.307692319,0.192307696,46.20192337,1.8,10.0,2.668269157
977,Pineapple jam,149.1791534,0.321698129,0.150943398,38.26698303,1.8,10.0,2.453773499
978,Guava jelly (Amrood ki jelly),115.7423096,1.107692242,0.246153846,28.17692375,1.8,10.0,3.36153841
979,Orange marmalade (Santray ka murabba),104.1679077,0.660883307,0.12936908,25.94271278,1.8,10.0,2.314795017
980,Carrot murabba (Gajar ka murabba),175.2403259,0.316666663,0.156666666,45.59999847,2.5,3.0,19.52666664
981,Gooseberry marmalade (Amla murabba),123.1607666,0.136239782,0.027247956,32.34332275,1.0,8.0,216.8937378
982,Ginger candy (Adrak ki candy),195.7093811,0.693750024,0.265625,50.38124847,1.0,8.0,5.400000095
983,Mango pickle (Aam ka achaar),192.1191559,1.595898271,17.88808441,8.114914894,1.8,10.0,3429.938965
984,Mixed vegetable pickle (Sabziyoon ka achaar),211.2047119,1.899414063,19.68210602,7.48342514,5.0,0.5,2488.320801
985,Sweet lemon pickle (Neembu ka meetha achaar),69.54161072,1.22023499,0.208400786,16.86963463,5.0,0.5,6415.902344
986,Plum chutney (Aloo bukhara ki chutney),177.1083221,0.465615779,0.285899013,44.95407486,1.8,10.0,216.8135376
987,Raw mango chutney (Kachhe aam/Kairi ki chutney),193.1336212,0.514753759,0.155710906,49.94052887,1.8,10.0,480.6783447
988,Tomato sauce,34.32759857,0.810624123,0.27367115,7.233640194,2.5,3.0,174.7920074
989,Tomato puree,20.62413406,0.751730978,0.247279927,3.684470892,2.5,3.0,244.9901123
990,Garam masala,254.21492,9.887499809,10.97232151,26.19553566,5.0,0.5,58.3303566
991,Chat masala,222.5819092,8.190000534,9.913000107,23.86600113,5.0,0.5,11873.64063
992,Kashmiri masala,389.0205994,8.258229256,31.02979088,23.16057205,5.0,0.5,3106.137939
993,Rasam powder (Rasam masala),267.9608765,12.03742313,11.80226803,25.18659782,5.0,0.5,38.77865982
994,Sambar powder (Sambar masala),297.4648743,12.49686241,15.57715607,23.37696075,5.0,0.5,27.66402054
995,Tartare sauce,610.9349976,1.43588233,66.11764526,2.960000038,0.5,10.0,256.9458923
996,Barbeque sauce,121.934166,0.957167387,4.513476372,20.46231842,0.5,10.0,504.953125
997,Bread sauce,111.0420151,3.460142136,7.050684452,8.692389488,3.0,1.0,88.84417725
998,Green chilli sauce,46.05666733,1.248148203,0.266666651,7.364814758,0.5,10.0,1037.036987
999,Home made plain noodles,238.7798615,6.207882404,3.563609123,44.50380325,3.0,1.0,182.0705261
1000,Dal moong,43.68643951,2.202712536,1.617462516,4.920639515,4.0,1.0,117.7389755
1001,Cumin seeds baghar (Jeera baghar/tadka),736.805542,3.336153984,78.76769257,5.218461514,5.0,0.5,177.5769196
1002,Onion tomato baghar (Pyaaz tamatar ka tadka),137.5240936,1.259573221,11.97776604,6.172307014,2.5,3.0,31.33329391
1003,Mustard seeds baghar (Mustard seed tadka),552.5924072,4.730339527,54.29782486,10.44513798,5.0,0.5,8.897452354
1004,Hot cherry sauce,252.7405701,0.132339597,0.071289696,67.945755,0.5,10.0,105.8081741
1005,Apple jelly (Seb ki jelly),152.1263275,0.096666671,0.213333338,39.36999893,1.8,10.0,2.143333435
1006,Marmalade (Murabba),143.7613373,0.233333334,0.043333333,37.63999939,1.0,8.0,2.156666756
1007,Plum squash (Aloo bukhara squash),211.1677094,0.159960017,0.099975005,55.51112366,0.2,5.0,12.70932293
1008,Lemon green chilli pickle (Nimboo aur hari mirch ka achaar),14.07419872,0.851346135,0.243589744,2.14179492,5.0,0.5,7559.375
1009,Brinjal pickle (Baingan ka achaar),139.0065002,2.239347935,12.97782612,4.229420185,2.5,3.0,3507.594727
1010,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),60.87690735,1.257986069,3.238919735,6.554004192,2.5,3.0,1281.938232
1011,Jhatpat achar with carrot (Jhatpat achaar gajar ke saath),91.21414948,1.980912924,6.548755169,6.324066162,2.5,3.0,2067.334961
1012,Tomato chutney (Tamatar ki chutney),176.069931,0.970114291,6.009744167,31.84525871,2.5,3.0,823.6464233
1013,Tomato ketchup,33.06858063,0.905044615,0.300045699,6.478251457,2.5,3.0,177.9689789
1014,Bengal 5 Spice Blend (Panch Phoran),289.7941895,18.26000023,22.15600014,19.99799919,5.0,0.5,51.43399811
